,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15
ENSG00000279071,-0.683195355774363,-0.745927592147677,-0.665327880652692,-1.00300448100761,-0.253846008971186,-0.53888570477896,-0.721478432104247,1.35312938622189,1.28467218038712,-0.204009183179132,-0.362749613550087,0.638196331370609,-0.220301164548725,-0.123778428857262,0.72472172623567
ENSG00000279229,0.113437423142384,-1.76944902795789,-1.13972725996551,-0.237960776870909,0.243359764867527,-0.226485027917993,0.608025982687235,-0.411454036641954,-1.66500780569974,-0.0443127911149394,0.863999708955384,0.222173053506494,-0.327062099125109,-0.376968520383472,0.580639224066362
ENSG00000279236,-0.793913365985963,-0.0203201112712738,-0.172519945600249,0.180525989955106,-0.0567793281225125,-0.190812652165211,-0.909570820303879,0.0701550303339006,-0.129305229225419,0.886832350405087,-1.12222064414707,0.0393885141324803,-0.747437525489759,1.1965299809659,0.183467952226514
ENSG00000279474,-1.78285774906068,-0.841676465728501,2.43396895454307,-1.16424805352003,-0.73227115176191,0.45715697190294,0.63689974332128,0.206907572484328,-0.738491188329857,1.24737326119922,2.98269867429872,1.50732144859824,0.851476064860707,-0.547307316883835,1.27536950386845
ENSG00000279568,-1.27371708566776,-0.0416499181097381,1.91990460687616,2.34396349213611,-1.70853116852104,1.86400078776731,-0.156183364754385,-0.469834149659661,-0.0271064695581236,-2.14529347141959,-2.1120484861558,1.26086862099433,-2.57595459958761,-0.403224422794998,0.288161097959217
ENSG00000279613,-0.207799263051262,-0.392818684811475,-0.995452492080554,-0.614852881004458,0.662017801075867,0.296813154043532,0.232321256900778,-0.69342178324802,-1.33424616911459,0.0187461680445995,0.267178332287227,-0.540183170015587,0.158288123411988,0.466846084577948,0.776936090336269
ENSG00000279633,-1.29206978926941,0.262899129343317,0.41664085634794,-1.52926775563317,0.319416620491743,0.14950820201937,-1.5853108556266,-0.211562956991272,-0.0884347472495986,-0.853983588555735,0.256557256174333,-0.386436134012362,-0.910662672204163,-2.12704829041975,1.13513390803245
ENSG00000279669,-0.661178997683143,0.491856220626914,-0.327233483476837,-0.144596849138311,0.163955917425958,0.321628793911384,0.348455238079553,0.487150735871595,-0.123831484427923,0.234996491475089,0.718899403213977,0.306175553987392,-0.040501735435028,0.0506509904252322,0.589040827871709
ENSG00000280014,-0.815316058410166,-0.8170213243064,1.03675160619191,-0.120032178790409,-0.204977606076848,0.0765538509416697,0.335804663681292,0.257855932230256,0.0612971065685695,0.724424909988549,0.655561733734498,0.502217810275659,0.303654954897696,0.102662370282131,-0.0467565038728368
ENSG00000280110,0.77583052721835,-0.583604104933343,-0.483399243602829,0.179854491938008,-0.995669998934843,0.100581274544204,0.160545711239793,0.208223839756571,-1.06024546682086,0.00134950178303881,0.285761136874601,0.123029728952448,-0.311132127035066,0.44343538352151,0.54271631082556
ENSG00000280205,-0.148006456088462,-0.583605930836912,-1.0035872023925,-1.67830310691364,0.169677549690425,0.603351171473473,-0.139800198734489,-0.653070545050004,-1.16121546837312,0.0213411122015837,0.0544471658029316,-0.129458759987331,-0.926814336186895,-0.383384757280338,2.15852611035596
ERCC-00137,-0.171527076002287,-0.205634164649013,1.33185580036804,0.00975152291195428,-0.116454168656994,-0.127931747882948,-0.530060261474075,0.122238222116441,0.386411029676838,0.166631617866682,-0.0131193180152613,0.265503939533862,-0.135320800727214,-0.33046114115529,0.777400133602733
FAM167A,0.0864318459761132,0.0639833724649446,0.240845313442907,0.217077583155675,-0.799121893406872,-3.44293562988548,0.0745930240036677,0.201435231787242,0.0158440437495028,-0.146922166099274,0.420984318129947,0.0290281567367817,0.022266099019701,0.0199473657103873,0.213783226993028
FAM216B,0.109847187736406,-0.123846982698156,0.14130596736917,0.983867472214746,-0.493367598506874,0.126662633690386,0.00944439012229295,-0.612571953261765,-0.0214127631339234,1.03905582606522,-0.154401427643775,0.031856140094832,0.168816822877797,0.113766015231837,0.0425846531449984
